SerialNumber,ProductName,Product,RepClass,Product Class,INTERFACE
24454,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24455,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24456,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24457,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24458,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24459,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24460,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24461,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24462,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24463,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24464,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24465,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24466,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24467,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24468,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24469,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24470,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24471,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24472,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24473,TSP-L10,TSP-L10,BSC10,THERMAL,Ethernet
24474,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24475,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24476,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24477,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24478,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24479,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24480,TSP-L10UE-24 GY,TSP-L10UEGY,TSP(x),THERMAL,"USB, Ethernet"
24481,TSP-L11UE-24 GY,TSP-L11UEGY,TSP(x),THERMAL,"USB, Ethernet"
24482,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24483,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24484,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24485,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24486,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24487,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24488,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24489,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24490,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24491,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24492,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24493,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24494,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24495,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24496,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24497,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24498,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24499,TSP-L10,TSP-L10,TSP(x),THERMAL,Ethernet
24500,SP712MC　CH2,SP712MC,SP(x),IMPACT,Parallel
24501,SP712MC　GRY　CH2,SP712MC,SP(x),IMPACT,Parallel
24502,SP712MD　CH2,SP712MD,SP(x),IMPACT,Serial
24503,SP712MD　GRY　CH2,SP712MD,SP(x),IMPACT,Serial
24504,SP712M　CH2,SP712M,SP(x),IMPACT,No Interface
24505,SP712M　GRY　CH2,SP712M,SP(x),IMPACT,No Interface
24506,SP712M　R　CH2,SP712M　R,SP(x),IMPACT,No Interface
24507,SP712M　R　GRY　CH2,SP712M　R,SP(x),IMPACT,No Interface
24508,SP712MU　CH2,SP712MU,SP(x),IMPACT,USB
24509,SP712MU　GRY　CH2,SP712MU,SP(x),IMPACT,USB
24510,SP742MC　CH2,SP742MC,SP(x),IMPACT,Parallel
24511,SP742MC　GRY　CH2,SP742MC,SP(x),IMPACT,Parallel
24512,SP742MD　CH2,SP742MD,SP(x),IMPACT,Serial
24513,SP742MD　GRY　CH2,SP742MD,SP(x),IMPACT,Serial
24514,SP742M　CH2,SP742M,SP(x),IMPACT,No Interface
24515,SP742M　GRY　CH2,SP742M,SP(x),IMPACT,No Interface
24516,SP742M　R　CH2,SP742M　R,SP(x),IMPACT,No Interface
24517,SP742M　R　GRY　CH2,SP742M　R,SP(x),IMPACT,No Interface
24520,SP717MC　CH2,SP717MC,SP(x),IMPACT,Parallel
24521,SP717MC　GRY　CH2,SP717MC,SP(x),IMPACT,Parallel
24522,SP717MD　CH2,SP717MD,SP(x),IMPACT,Serial
24523,SP717MD　GRY　CH2,SP717MD,SP(x),IMPACT,Serial
24524,SP717M　CH2,SP717M,SP(x),IMPACT,No Interface
24525,SP717M　GRY　CH2,SP717M,SP(x),IMPACT,No Interface
24526,SP717M　R　CH2,SP717M　R,SP(x),IMPACT,No Interface
24527,SP717M　R　GRY　CH2,SP717M　R,SP(x),IMPACT,No Interface
24530,SP747MC　CH2,SP747MC,SP(x),IMPACT,Parallel
24531,SP747MC　GRY　CH2,SP747MC,SP(x),IMPACT,Parallel
24532,SP747MD　CH2,SP747MD,SP(x),IMPACT,Serial
24533,SP747MD　GRY　CH2,SP747MD,SP(x),IMPACT,Serial
24534,SP747M　CH2,SP747M,SP(x),IMPACT,No Interface
24535,SP747M　GRY　CH2,SP747M,SP(x),IMPACT,No Interface
24536,SP747M　R　CH2,SP747M　R,SP(x),IMPACT,No Interface
24537,SP747M　R　GRY　CH2,SP747M　R,SP(x),IMPACT,No Interface
24540,SP712MBI2 OF CH2,SP712MBI2,SP(x),IMPACT,Bluetooth
24541,SP712MBI2 OF GRY CH2,SP712MBI2,SP(x),IMPACT,Bluetooth
24550,SP742MD　GRY　HK2,SP742MD　,SP(x),IMPACT,Serial
24551,SP742MD　HK2,SP742MD　,SP(x),IMPACT,Serial
24555,SP742MD　GRY　HK2,SP742MD　,SP(x),IMPACT,Serial
24556,SP742MD　HK2,SP742MD　,SP(x),IMPACT,Serial
24560,SP742MD　GRY,SP742MD,SP(x),IMPACT,Serial
24561,SP742MU　GRY,SP742MU,SP(x),IMPACT,USB
24570,SP747ME3　　　GRY　HK2,SP747ME3　　　,SP(x),IMPACT,Ethernet
24600,BSC10UD-24    GRY US,BSC10UD,BSC10,THERMAL,USB/Parallel
24601,BSC10UC-24    GRY US,BSC10UC,BSC10,THERMAL,USB/Parallel
24602,BSC10E-24  GRY US,BSC10E,BSC10,THERMAL,Ethernet
24603,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24604,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24605,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24606,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24607,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24608,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24609,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24610,BSC10UD-24    GRY EU,BSC10UD,BSC10,THERMAL,USB/Parallel
24611,BSC10UC-24    GRY EU,BSC10UC,BSC10,THERMAL,USB/Parallel
24612,BSC10E-24  GRY EU,BSC10EEU,BSC10,THERMAL,Ethernet
24613,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24614,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24615,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24616,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24617,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24618,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24619,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24620,BSC10UD-24    GRY UK,BSC10UD,BSC10,THERMAL,USB/Parallel
24621,BSC10UC-24    GRY UK,BSC10UC,BSC10,THERMAL,USB/Parallel
24622,BSC10E-24  GRY UK,BSC10EUK,BSC10,THERMAL,Ethernet
24623,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24624,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24625,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24626,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24627,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24628,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24629,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24630,BSC10UD-24    GRY AS,BSC10UD,BSC10,THERMAL,USB/Parallel
24631,BSC10UC-24    GRY AS,BSC10UC,BSC10,THERMAL,USB/Parallel
24632,BSC10E-24  GRY AS,BSC10E,BSC10,THERMAL,Ethernet
24633,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24634,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24635,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24636,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24637,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24638,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24639,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24640,BSC10UD-24 GRY ALF,BSC10UDALF,BSC10,THERMAL,USB/Parallel
24641,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24642,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24643,BSC10IIU GRY US,BSC10IIUY,BSC10,THERMAL,USB. Serial
24644,BSC10IIUE GRY US,BSC10IIUEY,BSC10,THERMAL,"USB, Ethernet"
24645,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24646,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24647,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24648,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24649,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24650,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24651,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24652,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24653,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24654,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24655,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24656,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24657,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24658,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24659,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24660,NLA PDN BSC10U-24 GRY US,BSC10U,BSC10,THERMAL,USB
24661,BSC10E-24  GRY BR,BSC10E BR,BSC10,THERMAL,Ethernet
24662,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24663,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24664,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24665,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24666,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24667,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24668,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24669,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24670,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24671,BSC10__JP,BSC10,BSC10,THERMAL,USB
24672,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24673,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24674,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24675,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24676,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24677,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24678,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24679,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24680,BSC10UD-24 GRY MS,BSC10UDMS,BSC10,THERMAL,USB/Parallel
24681,BSC10UC-24 GRY MS,BSC10UCMS,BSC10,THERMAL,USB/Parallel
24682,BSC10UD-24    GRY J2,BSC10UD,BSC10,THERMAL,USB/Parallel
24684,BSC10UC-24   GRY TDY,BSC10UC,BSC10,THERMAL,USB/Parallel
24686,BSC10UD-24 BLK JAR,BSC10UD,BSC10,THERMAL,USB/Parallel
24687,BSC10UD-24   GRY PAR ,BSC10UD,BSC10,THERMAL,USB/Parallel
24688,BSC10UD-24 GRY PAR US ,BSC10UD ,BSC10,THERMAL,USB/Parallel
24689,NLA PDN BSC10E-24 GRY PAR,BSC10E,BSC10,THERMAL,Ethernet
24690,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24691,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24692,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24693,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24694,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24695,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24696,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24697,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24698,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24699,BSC10__JP,BSC10,BSC10,THERMAL,USB. Serial
24700,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24701,NLA PDN SP512MU42-120US,SP512MU42,SP(x),IMPACT,USB
24702,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24703,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24704,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24705,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24706,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24707,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24708,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24709,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24710,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24711,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24712,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24713,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24714,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24715,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24716,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24717,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24718,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24719,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24720,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24721,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24722,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24723,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24724,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24725,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24726,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24727,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24728,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24729,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24730,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24731,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24732,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24733,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24734,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24735,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24736,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24737,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24738,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24739,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24740,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24741,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24742,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24743,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24744,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24745,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24746,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24747,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24748,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24749,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24750,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24751,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24752,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24753,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24754,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24755,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24756,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24757,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24758,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24759,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24760,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24761,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24762,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24763,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24764,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24765,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24766,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24767,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24768,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24769,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24770,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24771,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24772,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24773,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24774,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24775,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24776,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24777,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24778,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24779,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24780,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24781,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24782,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24783,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24784,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24785,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24786,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24787,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24788,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24789,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24790,TSP-J10U-24 DIB,TSP-0UDIB,TSP(x),THERMAL,USB
24791,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24792,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24793,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24794,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24795,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24796,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24797,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24798,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24799,TUP-J10 (Star EMEA Region product),#N/A,TUP(x),KIOSK,USB
24800,NLA PDN 39481280 TS,TS,TSP650,THERMAL,No Interface
24801,TSP654IIN-24 GRY US,TSP654IIN,TSP650,THERMAL,No Interface
24802,TSP654IIC-24,TSP654IIC,TSP660,THERMAL,Parallel
24803,TSP654IIC-24  GRY,TSP654IIC,TSP650,THERMAL,Parallel
24804,NLA PDN 39481470 TS,TS,TSP650,THERMAL,Serial
24805,TSP654IID-24  GRY,TSP654IID,TSP650,THERMAL,Serial
24806,TSP654IIU-24,TSP654IIU,TSP650,THERMAL,USB
24807,TSP654IIU-24  GRY,TSP654IIU,TSP650,THERMAL,USB
24808,TSP654IIE3-24,TSP654IIE3,TSP650,THERMAL,Ethernet
24809,TSP654IIE3-24    GRY,TSP654IIE3 ,TSP650,THERMAL,Ethernet
24810,SP712MU GRY US,SP712MU,SP(x),IMPACT,Bluetooth
24811,NLA PDN TSP654IIU-24 GRY,TSP654IIU,TSP650,THERMAL,Bluetooth
24812,TSP654IIBI-24OF,TSP654IIBI,TSP650,THERMAL,Bluetooth
24813,TSP654IIBI-24OF GRY,TSP654IIBI,TSP650,THERMAL,Bluetooth
24814,TSP654IIBI2-24  GRY E+U,TSP654IIBI2E+U,TSP650,THERMAL,Bluetooth
24815,TSP654IIBI2-24 WHTEU,TSP654IIBI2,TSP650,THERMAL,Bluetooth
24816,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24817,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24818,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24819,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24820,TSP654II-24C1  CH,TSP654IIC ,TSP650,THERMAL,Parallel
24821,TSP654II-24C1 GRY CH,TSP654IICCH,TSP650,THERMAL,Parallel
24822,TSP654IIC-24C1    CH,TSP654IICC   ,TSP650,THERMAL,Parallel
24823,TSP654IIC-24C1 GRYCH,TSP654IICCYCH,TSP650,THERMAL,Parallel
24824,TSP654IID-24C1    CH,TSP654IIDC   ,TSP650,THERMAL,Serial
24825,TSP654IID-24C1 GRYCH,TSP654IIDCYCH,TSP650,THERMAL,Serial
24826,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24827,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24828,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24829,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24830,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24831,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24832,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24833,TSP654IIC-24  GRY BR,TSP654IIC BR,TSP650,THERMAL,Parallel
24834,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24835,TSP654IID-24  GRY BR,TSP654IID BR,TSP650,THERMAL,Serial
24836,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24837,TSP654IIU-24  GRY BR ,TSP654IIU BR ,TSP650,THERMAL,USB
24838,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24839,TSP654IIE3-24 GRY BR ,TSP654IIE3BR ,TSP650,THERMAL,Ethernet
24840,TSP654II-24J1  JP,TSP654II ,TSP650,THERMAL,No Interface
24841,TSP654II-24J1 GRY JP,TSP654II,TSP650,THERMAL,No Interface
24842,TSP654IIC-24J1    JP,TSP654IIC   ,TSP650,THERMAL,Parallel
24843,TSP654IIC-24J1 GRYJP,TSP654IIC,TSP650,THERMAL,Parallel
24844,TSP654IID-24J1    JP,TSP654IID   ,TSP650,THERMAL,Serial
24845,TSP654IID-24J1 GRYJP,TSP654IID,TSP650,THERMAL,Serial
24846,TSP654IIU-24J1    JP,TSP654IIU   ,TSP650,THERMAL,USB
24847,TSP654IIU-24J1 GRYJP,TSP654IIU,TSP650,THERMAL,USB
24848,TSP654IIE3-24J1   JP,TSP654IIE3  ,TSP650,THERMAL,Ethernet
24849,TSP654IIE3-24J1GRYJP,TSP654IIE3,TSP650,THERMAL,Ethernet
24850,TSP654IIBI-24J1   JP,TSP654IIBI  ,TSP650,THERMAL,Bluetooth
24851,TSP654IIBI-24J1GRYJP,TSP654IIBI,TSP650,THERMAL,Bluetooth
24852,TSP654IIE3X-24J1  JP,TSP654IIE3X ,TSP650,THERMAL,Ethernet
24853,TSP654IIE3X-24J1GRYJP,TSP654IIE3X,TSP650,THERMAL,Ethernet
24854,TSP654IIBI-24OF   JP,TSP654IIBI ,TSP650,THERMAL,Bluetooth
24855,TSP654IIBI-24OF GRYJP,TSP654IIBI,TSP650,THERMAL,Bluetooth
24856,TSP654IIHIX-24J1  JP,TSP654IIHIX ,TSP650,THERMAL,"USB, Ethernet, Lightning, CloudPRNT"
24857,TSP654IIHIX-24 GRYJP,TSP654IIHIX,TSP650,THERMAL,"USB, Ethernet, Lightning, CloudPRNT"
24858,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24859,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24860,TSP654II-24T1  TW,TSP654II ,TSP650,THERMAL,No Interface
24861,TSP654II-24T1 GRY TW,TSP654,TSP650,THERMAL,No Interface
24862,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24863,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24864,TSP654IID-24T1    TW,TSP654IID   ,TSP650,THERMAL,Serial
24865,TSP654IID-24T1 GRYTW,TSP654IID,TSP650,THERMAL,Serial
24866,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24867,TSP654IIE3-24T1 GRYTW,TSP654IIE3,TSP650,THERMAL,Ethernet
24868,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24869,TSP650II,TSP650II,TSP650,THERMAL,No Interface
24870,NLA PDN 39442210 TS,TS,TSP650,THERMAL,Parallel
24871,NLA PDN TSP654IID-24 GRY,TSP654IID,TSP650,THERMAL,Serial
24872,NLA PDN TSP654IIBi2-24 GR,TSP654IIBi2,TSP650,THERMAL,USB
24873,TSP654IIL GRY US,TSP654IIL,TSP650,THERMAL,Ethernet
24874,TSP654IIBI GRY US,TSP654IIBI,TSP650,THERMAL,Bluetooth
